platform,app_name,rating,review,sentiment,weight
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu aplikasinya untuk keluhan keluhan kita terhadap kulit,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pelayanan yang sangat bagus Cepat tanggap memuaskan trimakasih ya halodoc trimakasih untuk dokternya juga.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terima Kasih HaloDoc.. sgt praktis dan memudahkan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cara praktis konsultasi,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Membantu banget aplikasi ini, ga harus keluar rumah bisa konsul dokter dengan harga terjangkau",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pengiriman 1jam langsung datang terimakasih Halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Bagus bngt, rekomen",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sanga membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Memudahkan konsultasi dgn dokter disaat perlu penanganan pertama segera,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokternya komunikatif, aplikasinya sangat membantu",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangan membantu dan tidak usah antri di klinik atau rumah sakit.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi sangat mudah d gunakan dan sangat membantu sy,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi bagus banget . Langsung di balas sama dokternya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu kalau yg udh kepepet dan ga bisa kemana mana,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat puas dengan pelayanan di halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pelayanan nya selalu yg terbaik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Menolong banget dan murah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Responsive sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Tanggap dan respon cepat, walau ada delay sedikit saat responnya",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,Dokternya ramah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokternya ramah, direspon dgn baik, sehingga pasien nyaman dalam berkonsultasi dgn dokter yg bersangkutan",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,mempermudah berobat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terima kasih...sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,membantu sih jika sedang dalam urgent,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu..dlm keadaan darurat..tanpa harus pergi ke klinik/rumah sakit...,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter nya sabar dan ramah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus banget,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Baguus,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bermanfaat dan memudahkan kita untuk konsultasi,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu dan lebih praktis,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Suka banget periksa lewat halodoc Dokternya sabar banget Terimakasih dokter,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantuðŸ¼,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,recommended dr.halim sangat bagus & pelayanan baik..,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Respon cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter nya ramah dan obat ny manjur,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu terbaik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dr corry is the best,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Memudahkan pasien dalam berkonsultasi langsung dengan dokternya, dimanapun dan kapanpun, responnya cepat dan tepat. Pembayarannya pun mudah dan efisien ",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"App nya bagus sudah beberapa kali konsul dengan dokter mulai dari dokter kulit sampai dokter anak, penjelasan nya detail dan lengkap banget,saranya mungkin waktu untuk konsul terhadap dokter di perpajang sedikit",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sesimple ini sekarang konsul. Privasi nya lebih terjaga. Dan minim kontaminasi virus dan bakteri jika pergi ke rs.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cukup membantu kebutuhan kesehatan dengan tanpa harus bertatap muka,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Alhmdulillah kebantu bangettt ada aplikasi ini, tanggapannya cepat dan obatnya juga cepat, apalagi dokternya pinter2 mendiagnosa dan memberi terapinya",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Rekomendasi yg bagus,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter nya ramah Dan open,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Informasi yg disampaikan jelas,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Praktis dan akurat, thankyou halo doc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Satset watwet,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu ,dan puas dengan pelayananya dokter",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Lagi darurat ada halodoc jadi kebantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mudah murah cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Memudahkan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pokoknya top mempermudah kita untuk mendapatkan obat secara online,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"Aplikasinya bagus sih sangat membantu banget, tapi penugasan driver nya buat kirim pesenan lama banget, ibarat nya klo di tungguin orang sekarat mah udah meninggal duluan",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Trmksh dok,responnya cpt dan baik",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mantap dan cepat prosesnya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"First time pake ini, dokter ramah, detail. Semoga bisa terobati",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"Bagus pelayanan nya ,dan terjangkau ,ï¸",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"Halodoc sangat membantu untuk bisa konsul dengan dokter by online dan juga resepkan obatnya. Tpi untuk booking jadwal dokter di rs, masih blm lengkap pilihannya",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu sekali,mksih",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,Best parahhhï¸,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu. Untuk dokter cepet responnya malsih halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terima kasih sangat membantu sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,Sangat membantu dan ramah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,BAGUS,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi yang berguna banget terimakasih halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,"Pelayanan ramah, waktunya mohon ditambah",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Pas nyampe kantor abis dari dokter gigi, lupa singgah tebus obat. Padahal harus ada durasi dan interval minum obat, di saat jam sibuk banyak kerjaan. Alhamdulillah terbantu sekali dengan aplikasi ini. Prosesnya cepat, terima kasih",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"cepat tanggap responnya,dokter oke sangat membantu ðŸ»",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat mempermudah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"pelayanan top, saya chat pagi sekali dokternya fast respon",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Trimksi halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Karena saya Nakes dan ada pengetahuan obat2an, saya tidak ragu memesan obat di app Halodoc. Tinggal konfirmasi pada dokter konsultannya, transaksi, dan obat dikirim. Terimakasih Halodoc",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Lebih mudah, tidak perlu keluar rumah untuk berobat",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,App yang Cukup membantu dan mempermudah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terima kasih atas kemudahan resep setelah konsultasi,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasi yg Sangat membantu.. jika tiba-tiba sakit dan blm bisa ke klinik or RS.. jadi bisa konsultasi di halodoc aja dulu.. terimakasih halodoc.. ðŸ»,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Alhamdulillah sangat sangat membantu, fast respon",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantuu sekaliðŸ»,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya dengan cepat memberi solusi dan memberi produk alternatif lain,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Mantap, tidak perlu bayar pake duit pribadi sudah dibayarin asuransi dari kantor",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Top,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aku pernah chat ke dr. Fera spesialis mata.. penjelasannya cukup jelas.. dan ramah.. Terimakasih halodocc telah membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pelayanan bagus,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Keren bangt konsultasi ke halodoc ini.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokter karlina, spkkï¸",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aplikasinya keren. Saya sudah 3x konsultasi dan obat yang diresepkan hanya 1x yg tidak dapat di apotek besar. Puji Tuhan selalu sembuh dengan obat yg diresepkan. Harga dokter juga terjangkau tapi dokternya pengalamannya oke punya,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,aplikasi nya bagus sangat membantu sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu di saat sakit di rumah sendirian, tinggal buka aplikasi, konsultasi dan m3nunggu obat, terima kasih halodoc",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Solusi tepat bisa konsultasi dirumah, dan praktis, penjelasannya mudah dipahami",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"bagus,penjls juga komplet,minta tolong durasi layanan diperpanjang jd g keburu buru wktu konsul..sukses sllu hallo doc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Layanan medis mobile terbaik saat ini..mantaap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Saya suka direspon dengan baik dan diberikan resep obat nya , direspon dengan sangat cepat ",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Halodoc sangat membantu, bisa konsultasi dengan dokter terdekat yang sudah pernah tau dengan dokternya. Terimakasih Halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dgn adanya apk ini membantu sekali Terimakasih untuk para dokter2 Indonesia,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat"" membantu,,cepat dan ramah dokter nya",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,Lega sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu dan merasa dipermudah, terimakasih atas pelayanan yg baik",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangatlah membantu menangani sakit dan mendapatkan rekomendasi obat. Terimakasih,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya membantu sekali. Penjelasan yg tepat dan cepat. Terima kasih,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terimakasih,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter baik lgsg garcep enak diajak ngobrol semoga sembuh dan berlanjut konsul lgi,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Makasih banyak dan banyak manfaat nua,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu ketika sakit dalam keadaan sendirian,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Pelayanan yg bagus.. Walo kadang"" balesan nya agak lama gitu... Trus pas ditelpon kadang"" gak diangkat... Juga mungkin waktu konsultasi boleh agak diperpanjang sdikit....",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu sekali untuk kita dapat berkonsultasi ke dokter apalagi kalo sakit di tengah malam atau di hari libur. Atau jika saat suami atau saudara sakit ditempat yang jauh dari saya, saya tetep bisa konsultasi ke dokter serta mengantarkan obat ke orangnya langsung melalui aplikasi. Semoga dokter-dokter disini selalu kompeten, sehat dan bahagia selalu",POSITIVE,COMPLEX
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu dan cepat, semoga aplikasi nya tetap dipertahankan dan berkembang lebik baik lagi",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cepet mengunakan halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terimakasih halodoc sudah memberi kemudahan bagi masyarakat tingkatkan terus kualitas produk halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus sekali aplikasi ini membuat kita sehat kembali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sat set, terima kasih",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Beli obat lebih mudah tidak harus keluar rumah,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu dalam keadaan gentingg,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pelayanan nya sangat cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Priksa k dokter lgsung atau melalui chat sama saja seperti konsultasi jd sya lbh pilih chat krna lbh cepat dan tdk prlu antri lama,POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cukup baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Cepat tanggap, harga bervariasi untuk dokternya",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Rekomen walupun bru prtama kali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokternya baik, ramah dan cantik. Sy sangat puas bgt konsul dg dokter astrid d halodoc. Terimakasih dokter",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bgus,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mantap pelayanan dan responnya cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantuðŸ»,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"obat2an nya terjamin mutunya, proses mudah, ada konsul dgn dokter duli. setelah itu langsg pengiriman, cepet sampai, mksh halodoc , apotik2 terkait jg mas2 grab yg baik dan ramah",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Jadi gak susah hrs keliling apotik kalo obat nya gak ada.. tinggal pesen.. tunggu di rumah.. obat sampe..,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter responsif,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mantapss,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"sangat membantu, dokternya ramah ramah",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dr Benedictus pintar, baik, saran dan resep obatnya sangat membantu",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat nyaman dan fast respon,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Simple praktis sangat baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya baik jelas terperinci,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Mantap skrg berobat g harus antri,,,apalagi dapet dokter yg bagus,,,, Dokter Jaka kurniawan yg praktek nya di Padang panjang, Sumatra Barat,,,,",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokternya komunikatif, bener bener bantu disaat saat genting",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter dan pelayanan sangat memuaskan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Baik dan cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,dokter nya baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,sangat membantu untuk setiap saat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Thanks alot halodoc, sangat membantu",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terimakasih the best,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya profesional dan komunikatif,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu,,,respon cepat",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"ga salah coba konsultasi di halodoc. Sekarang udah konsultasi ke 5, dan Alhamdulillah selalu ada perkembangan ditiap konsultasinya.",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cepet tanggap...memudahkan untuk berobat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat sangat membantu sekali,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Penjelasan nya bagus,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu mengatasi masalah yang dibutuhkan solusi cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Semoga anak lekas membaik. Dokternya sangat membantu dan menjelaskan secara rinci.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus sekali layanan para dokter,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Responnya memuaskan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu sekalii, sbgai ortu saya baru pertma anak sakit gigi dan saya bingung mau Konsul kmna dulu, akhirnya BS chat dg dokter dan sarannya Sagat di pahamii . Dokternya jg gercep.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,bisa konsultasi d mn saja,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"cepat tanggap, padahal chat subuh2 pas anak muntah2 dan diare.. terima kasih dokter semoga sehat selalu",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Pelayanannya mantap,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Semoga berhasil tips nya yaa, baru mencoba",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Membantu keluhan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokternya baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,pertama kali coba dan ngerasa biasa aja... belum tau cocok nggaknya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Respon yang baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dokter fast respond,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mudah..cepat..hemat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu sekali, tanpa harus repot keluar rumah, ngantri, obat juga bs lgsg ditebus dan diantar, sangat menghemat waktu. Komunikasi dgn dokternya juga lebih nyaman.",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Ada dia di kala si kecil sakit,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagusslah pokoknya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Saya sudah sering konsultasi menggunakan aplikasi ini dan sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sngt membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Mantap fast response,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",4,Mantap aplikainya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sudah lebih baik,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Langsung drespon,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Aku puas mas,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Cepat dan langsung koneksi. Semoga lebih baik lagi dan pertahankan.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu, untuk keadaan mendadak untuk sekitaran jakarta,",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus appnya,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sangat membantu dalam konsultasi kesehatan dan pembelian obat obatan,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Puas banget, semoga cocok sama obat dan salep yg diresepkan sama dokternya",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Good dokternya fast respon syuka,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Terbaikkkkkkk,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Bagus dan cepat,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Dengan aplikasi ini sangat membantu.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Layanan holodoc konsultasi memuaskan, respon cepat ",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,cukup membantu untuk penyakit yang tidak perlu penanganan dokter secara langsung.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Pelayanan sangat baik,fast respon, bisa menjawab pertanyaan dgn baik, memberi edukasi, saran juga resep langsung dari dokter, ada dokumen yang bisa di unduh untuk menebus obat,",POSITIVE,INFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sip. Mantap . Dokter sangat membantu. Sukses sll untuk halodoc,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Fast respon dan sangat membantu,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Sekrang gausah repotÂ² antri ke dokter,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Sangat membantu & tidak perlu antri, dokternya pun sabar menerangkan. Terima Kasih Halodoc",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Membantu pngiriman cepat.,POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,"Dokter nya Profesional Semua , Penjelasanya Juga Baik dapat di mengerti , sangat membantu sekali",POSITIVE,UNINFORMATIVE
Play Store,"Halodoc: Dokter, Obat & Lab",5,Beli obat jadi mudah dan konsultasinya nyaman,POSITIVE,UNINFORMATIVE
